"Course Number","Course Title","Course Catalog Code","Course Department Code","Prim Assoc","Meeting Number","Class Meeting Days","Class Begin Time (24 Hour)","Class End Time (24 Hour)","Instructor Name","Print on Schedule (Y/N)","Campus Code","Building Code","Room Number","Session Code","Year","Section Status","Section Number"
"MATH060  SC","Linear Algebra","UG12","SMAT","SC",65201,"-M-W---",1315,1430,"Towse, Christopher W.","Y","SC","BL","218","FA",2012,"O","01"
"MATH065  HM","Differential Eqns/Linear Alg II","UG12","HMTH","HM",63404,"-M-W-F-",1000,1050,"Castro, Alfonso B.","Y","HM","GA","PRYN","FA",2012,"O","01"
"MATH065  HM","Differential Eqns/Linear Alg II","UG12","HMTH","HM",63605,"-M-W-F-",1100,1150,"Castro, Alfonso B.","Y","HM","GA","PRYN","FA",2012,"O","02"
"MATH100  PZ","Introduction to Methods of Proof","UG12","ZMAT","PZ",64343,"-M-W-F-",1100,1150,"Bachman, David","Y","PZ","AV","224","FA",2012,"O","01"
"MATH101  PO","Introduction to Analysis","UG12","PMAT","PO",64282,"-M-W-F-",1000,1050,"Rumbos, Adolfo J.","Y","PO","ML","218","FA",2012,"O","01"
"MATH102  PO","Differential Equations/Modeling","UG12","PMAT","PO",64283,"-M-W-F-",1100,1150,"Staff","Y","PO","AN","253","FA",2012,"O","01"
"MATH103  PO","Combinatorial Mathematics","UG12","PMAT","PO",64284,"-M-W---",1445,1600,"De Silva, Vin","Y","PO","ML","213","FA",2012,"O","01"
"MATH107  PO","Vector Calculus","UG12","PMAT","PO",64285,"-M-W-F-",1100,1150,"De Silva, Vin","Y","PO","AN","157","FA",2012,"O","01"
"MATH109  CM","Intro to Mathematics of Finance","UG12","MMAT","CM",65069,"-M-W---",1445,1600,"German, David","Y","CM","RN","102","FA",2012,"O","01"
"MATH111  CM","Differential Equations","UG12","MMAT","CM",65070,"-M-W-F-",1100,1150,"Kao, Chiu-Yen","Y","CM","RN","105","FA",2012,"O","01"
"MATH119  HM","Advanced Mathematical Biology","UG12","HMTH","HM",63990,"-M-W---",1315,1430,"dePillis, Lisette G.","Y","HM","ON","B143","FA",2012,"O","01"
"MATH119  PO","Mathematics Research Circle","UG12","PMAT","PO",64286,"-------",0,0,"Sarkis, Ghassan Youssef","Y","","ARR","","FA",2012,"O","01"
"MATH119  PO","Mathematics Research Circle","UG12","PMAT","PO",64286,"-------",0,0,"Shahriari, Shahriar","Y","","ARR","","FA",2012,"O","01"
"MATH131  HM","Mathematical Analysis I","UG12","HMTH","HM",63407,"-M-W---",1445,1600,"Karp, Dagan","Y","HM","BK","B126","FA",2012,"O","01"
"MATH131  PO","Principles of Real Analysis I","UG12","PMAT","PO",64287,"-M-W-F-",1000,1050,"Flapan, Erica L.","Y","PO","ML","208","FA",2012,"O","01"
"MATH132  HM","Mathematical Analysis II","UG12","HMTH","HM",63408,"--T-R--",935,1050,"Su, Francis Edward","Y","HM","SP","LSC","FA",2012,"O","01"
"MATH135  CM","Complex Analysis","UG12","MMAT","CM",65073,"--T-R--",1315,1430,"Aksoy, Asuman","Y","CM","RN","104","FA",2012,"O","01"
"MATH136  HM","Cmplx Variables/Integral Trnsfrm","UG12","HMTH","HM",63409,"--T-R--",1315,1430,"Yong, Darryl H.","Y","HM","BK","B134","FA",2012,"O","01"
"MATH137  HM","Graduate Analysis I","UG12","HMTH","HM",63606,"--T-R--",935,1050,"Castro, Alfonso B.","Y","HM","SP","3A","FA",2012,"O","01"
"MATH139  SC","Fourier Analysis","UG12","SMAT","SC",65451,"-M-W-F-",1000,1050,"Ou, Winston","Y","SC","HM","204","FA",2012,"O","01"
"MATH140  CM","Modern Geometry","UG12","MMAT","CM",65074,"-M-W-F-",900,950,"Nelson, Victor S.","Y","CM","RN","103","FA",2012,"O","01"
"MATH142  HM","Differential Geometry","UG12","HMTH","HM",63410,"-M-W---",1445,1600,"Gu, Weiqing","Y","HM","BK","B134","FA",2012,"O","01"
"MATH148  PZ","Knot Theory","UG12","ZMAT","PZ",64345,"-M-W---",1315,1430,"Hoste, Jim","Y","PZ","BH","110","FA",2012,"O","01"
"MATH150  PO","Stat Method Clinical Trials Data","UG12","PMAT","PO",64288,"--T-R--",1445,1600,"Hardin, Johanna S.","Y","PO","ML","213","FA",2012,"O","01"
"MATH151  CM","Probability","UG12","MMAT","CM",65076,"-M-W-F-",1000,1050,"Huber, Mark","Y","CM","RN","12","FA",2012,"O","01"
"MATH152  PO","Statistical Theory","UG12","PMAT","PO",64289,"--T-R--",1315,1430,"Hardin, Johanna S.","Y","PO","ML","213","FA",2012,"O","01"
"MATH156  HM","Stochastic Processes","UG12","HMTH","HM",63607,"-M-W---",1445,1600,"Martonosi, Susan E.","Y","HM","SP","3A","FA",2012,"O","01"
"MATH157  HM","Intermediate Probability","UG12","HMTH","HM",63411,"-M-W-F-",1100,1150,"Pippenger, Nicholas J.","Y","HM","ON","B143","FA",2012,"O","01"
"MATH158  HM","Statistical Data Analysis","UG12","HMTH","HM",63608,"--T-R--",1315,1430,"Williams, Talithia D.","Y","HM","MD","DCN","FA",2012,"O","01"
"MATH165  HM","Numerical Analysis","UG12","HMTH","HM",63413,"-M-W---",1445,1600,"Levy, Rachel","Y","HM","SP","LSC","FA",2012,"O","01"
"MATH171  HM","Abstract Algebra I","UG12","HMTH","HM",63414,"-M-W---",1315,1430,"Orrison, Michael E.","Y","HM","BK","B134","FA",2012,"O","01"
"MATH171  PO","Abstract Algebra I:Groups&Rings","UG12","PMAT","PO",64290,"-M-W-F-",900,950,"Shahriari, Shahriar","Y","PO","ML","134","FA",2012,"O","01"
"MATH172  CM","Abstract Algebra II: Galois Thry","UG12","MMAT","CM",65078,"-M-W---",1315,1430,"Fukshansky, Leonid","Y","CM","RN","104","FA",2012,"O","01"
"MATH173  PO","Advanced Linear Algebra","UG12","PMAT","PO",64291,"-M-W---",1315,1430,"Garcia, Stephan R.","Y","PO","ML","213","FA",2012,"O","01"
"MATH175  HM","Number Theory","UG12","HMTH","HM",63609,"--T-R--",1315,1430,"Pippenger, Nicholas J.","Y","HM","ON","B143","FA",2012,"O","01"
"MATH176  HM","Algebraic Geometry","UG12","HMTH","HM",63610,"--T-R--",1445,1600,"Karp, Dagan","Y","HM","BK","B126","FA",2012,"O","01"
"MATH180  HM","Introduction to Partial Differential Equations","UG12","HMTH","HM",63416,"--T-R--",1445,1600,"Byrne, Erin C.","Y","HM","BK","B134","FA",2012,"O","01"
"MATH187  HM","Operations Research","UG12","HMTH","HM",63357,"-M-W---",1315,1430,"Martonosi, Susan E.","Y","HM","SP","LSC","FA",2012,"O","01"
"MATH190  HM","MCM/ICM Seminar","UG12","HMTH","HM",63419,"----R--",1800,1930,"Martonosi, Susan E.","Y","HM","BK","B134","FA",2012,"O","01"
"MATH190  PO","Sem in Mathematical Exposition","UG12","PMAT","PO",64292,"-----F-",1315,1430,"De Silva, Vin","Y","PO","ML","134","FA",2012,"O","01"
"MATH190  PO","Sem in Mathematical Exposition","UG12","PMAT","PO",64293,"-----F-",1315,1430,"Shahriari, Shahriar","Y","PO","ML","208","FA",2012,"O","02"
"MATH191  HM","Putnam Seminar","UG12","HMTH","HM",63603,"--T----",1800,1930,"Su, Francis Edward","Y","HM","BK","B126","FA",2012,"O","01"
"MATH191  SC","Senior Thesis in Mathematics","UG12","SMAT","SC",65486,"-------",0,0,"Staff","Y","SC","ARR","","FA",2012,"O","01"
"MATH193  HM","Mathematics Clinic","UG12","HMTH","HM",63422,"--T----",1100,1150,"Martonosi, Susan E.","Y","HM","SP","3A","FA",2012,"O","01"
"MATH196  HM","Independent Study in Mathematics","UG12","HMTH","HM",63423,"-------",0,0,"Staff","Y","HM","ARR","","FA",2012,"O","01"
"MATH197  HM","Senior Thesis in Mathematics","UG12","HMTH","HM",63429,"--T----",1100,1150,"Pippenger, Nicholas J.","Y","HM","ON","B143","FA",2012,"O","01"
"MATH198  HM","Mathematics Forum","UG12","HMTH","HM",63430,"-M-----",1615,1730,"Levy, Rachel","Y","HM","SP","LSC","FA",2012,"O","01"
"MATH198  HM","Mathematics Forum","UG12","HMTH","HM",63431,"--T----",1100,1215,"Orrison, Michael E.","Y","HM","SP","LSC","FA",2012,"O","02"
"MATH199  HM","Mathematics Colloquium","UG12","HMTH","HM",63432,"---W---",1615,1730,"Castro, Alfonso B.","Y","HM","BK","B134","FA",2012,"O","01"
"MATH199  SC","Independent Study in Mathematics","UG12","SMAT","SC",65487,"-------",0,0,"Staff","Y","SC","ARR","","FA",2012,"O","01"
"MLLC110  PZ","Intl Learning: Portfolio Wrkshop","UG12","ZMLL","PZ",64377,"-------",0,0,"Staff","Y","PZ","ARR","","FA",2012,"O","01"
"MLLC111  PZ","Public Speaking","UG12","ZMLL","PZ",64379,"--T-R--",935,1050,"Herman, Leah","Y","PZ","AV","202","FA",2012,"O","01"
"MLLC122  PZ","Critical Analysis Through Lit","UG12","ZMLL","PZ",64392,"-M-W---",1315,1430,"Onstott, Jenifer","Y","PZ","BH","204","FA",2012,"O","01"
"MLLC150  PZ","Foreign Language Pedagogy","UG12","ZMLL","PZ",64394,"---W---",1900,2150,"Petersen, Lissa","Y","PZ","BH","207","FA",2012,"O","01"
"MOBI187  PO","DNA Repair And Human Disease","UG12","PMBI","PO",64307,"---W---",1900,2150,"Negritto, M. Cristina","Y","PO","SCOM","104","FA",2012,"O","01"
"MOBI194  PO","Experimental Thesis","UG12","PMBI","PO",63829,"-----F-",1315,1430,"Cavalcanti, Andre","Y","PO","SCOM","103","FA",2012,"O","04"
"MOBI194  PO","Experimental Thesis","UG12","PMBI","PO",65495,"-----F-",1315,1430,"Cheney, Clarissa M.","Y","PO","SCOM","103","FA",2012,"O","08"
"MOBI194  PO","Experimental Thesis","UG12","PMBI","PO",63833,"-----F-",1315,1430,"Crane, Edward J.","Y","PO","SCOM","103","FA",2012,"O","12"
"MOBI194  PO","Experimental Thesis","UG12","PMBI","PO",63834,"-----F-",1315,1430,"Johal, Malkiat S.","Y","PO","SCOM","103","FA",2012,"O","16"
"MOBI194  PO","Experimental Thesis","UG12","PMBI","PO",63835,"-----F-",1315,1430,"Parfitt, Karen D.","Y","PO","SCOM","103","FA",2012,"O","20"
"MOBI194  PO","Experimental Thesis","UG12","PMBI","PO",63836,"-----F-",1315,1430,"Martinez, Daniel E.","Y","PO","SCOM","103","FA",2012,"O","24"
"MOBI194  PO","Experimental Thesis","UG12","PMBI","PO",63837,"-----F-",1315,1430,"Negritto, M. Cristina","Y","PO","SCOM","103","FA",2012,"O","28"
"MOBI194  PO","Experimental Thesis","UG12","PMBI","PO",63838,"-----F-",1315,1430,"O'Leary, Daniel J.","Y","PO","SCOM","103","FA",2012,"O","32"
"MOBI194  PO","Experimental Thesis","UG12","PMBI","PO",63839,"-----F-",1315,1430,"Seligman, Lenny M.","Y","PO","SCOM","103","FA",2012,"O","36"
"MOBI194  PO","Experimental Thesis","UG12","PMBI","PO",65497,"-----F-",1315,1430,"Sazinsky, Matthew H.","Y","PO","SCOM","103","FA",2012,"O","40"
"MOBI194  PO","Experimental Thesis","UG12","PMBI","PO",65498,"-----F-",1315,1430,"Selassie, Cynthia R.","Y","PO","SCOM","103","FA",2012,"O","44"
"MS  045  PZ","Documentary Media","UG12","ZMDS","PZ",64374,"-M-W---",1200,1310,"Lerner, Jesse","Y","PZ","WST","Q116","FA",2012,"O","01"
"MS  049  PO","Intro to Media Studies","UG12","PMST","PO",64420,"--T-R--",935,1050,"Friedlander, Jennifer","Y","PO","PR","202","FA",2012,"O","01"
"MS  049  PZ","Introduction to Media Studies","UG12","ZMDS","PZ",65465,"-M-----",1830,2030,"Affuso, Elizabeth","Y","PZ","WST","Q116","FA",2012,"O","01"
"MS  049  PZ","Introduction to Media Studies","UG12","ZMDS","PZ",65464,"-M-W---",1200,1310,"Affuso, Elizabeth","Y","PZ","WST","Q120","FA",2012,"O","01"
"MS  050  PO","Language of Film","UG12","PMST","PO",65570,"---W---",1900,2150,"","Y","PO","CR","10","FA",2012,"O","01"
"MS  050  PO","Language of Film","UG12","PMST","PO",64421,"-M-W---",1100,1215,"Long, Andrew C.","Y","PO","CR","10","FA",2012,"O","01"
"MS  051  PO","Intro to Digital Media Studies","UG12","PMST","PO",64423,"--T-R--",935,1050,"Shurkus, Marie B.","Y","PO","CR","10","FA",2012,"O","01"
"MS  082  PZ","Intro to Video Art","UG12","ZMDS","PZ",64375,"----R--",900,1150,"Juhasz, Alexandra","Y","PZ","WST","Q120","FA",2012,"O","01"
"MS  082L PZ","Intro to Video Art Lab","UG12","ZMDS","PZ",65599,"----R--",1000,1230,"Hutin, Stephanie","Y","PZ","WST","Q116","FA",2012,"O","01"
"MS  082L PZ","Intro to Video Art Lab","UG12","ZMDS","PZ",65600,"-----F-",1000,1230,"Hutin, Stephanie","Y","PZ","WST","Q116","FA",2012,"O","02"
"MS  087  PZ","Media Sketchbook","UG12","ZMDS","PZ",64376,"-M-W---",1315,1430,"Lerner, Jesse","Y","PZ","WST","Q116","FA",2012,"O","01"
"MS  099  PZ","Advanced Editing","UG12","ZMDS","PZ",65595,"--T----",1900,2150,"Lamb, Gina","Y","PZ","WST","Q116","FA",2012,"O","01"
"MS  100  AA","Asian Americans in Media","UG12","ZMDS","PZ",65457,"--T-R--",1200,1310,"Ma, Ming-Yuen","Y","PZ","WST","Q120","FA",2012,"O","01"
"MS  100  AA","Asian Americans in Media","UG12","ZMDS","PZ",65458,"--T----",1900,2200,"Ma, Ming-Yuen","Y","PZ","WST","Q120","FA",2012,"O","01"
"MS  101  PO","Pomona Media Guild","UG12","PMST","PO",65610,"---W---",1900,2100,"Wilkerson, Travis A.","Y","PO","CR","08","FA",2012,"O","01"
"MS  111  PZ","Perspectives on Photography","UG12","ZMDS","PZ",65455,"-M-W---",1615,1730,"Talmor, Ruti","Y","PZ","WST","Q116","FA",2012,"O","01"
"MS  112  PZ","Anthropology of Media","UG12","ZMDS","PZ",64378,"-M-W---",1445,1600,"Talmor, Ruti","Y","PZ","WST","Q116","FA",2012,"O","01"
"MS  136  PZ","Online Feminist Spaces","UG12","ZMDS","PZ",65437,"---W---",900,1150,"Juhasz, Alexandra","Y","PZ","WST","Q120","FA",2012,"O","01"
"MS  147G PO","Topics: Virtuality & the Body","UG12","PMST","PO",64424,"---W---",1315,1600,"Shurkus, Marie B.","Y","PO","CR","08","FA",2012,"O","01"
"MS  170  HM","Digital Cinema: Experimental Animation","UG12","HHSS","HM",63435,"--T-R--",1315,1430,"Mayeri, Rachel","Y","HM","SP","LSC","FA",2012,"O","01"
"MS  170  HM","Digital Cinema: Experimental Animation","UG12","HHSS","HM",63435,"--T-R--",1315,1430,"Mayeri, Rachel","Y","HM","SP","LSC","FA",2012,"O","01"
"MS  179B HM","Special Topics in Media Studies: Art, Science, and Technology","UG12","HHSS","HM",63992,"--T-R--",1615,1730,"Mayeri, Rachel","Y","HM","PA","1264","FA",2012,"O","01"
"MS  179C HM","Special Topics in Media Studies: Modern China Through the Lens","UG12","HHSS","HM",63993,"--T----",935,1135,"Tan, Chang","Y","HM","PA","B146","FA",2012,"O","01"
"MS  179C HM","Special Topics in Media Studies: Modern China Through the Lens","UG12","HHSS","HM",63994,"-M-----",1815,2015,"Tan, Chang","Y","HM","SP","LSC","FA",2012,"O","01"
"MS  182  HM","Introduction to Video Art","UG12","HHSS","HM",63436,"--T----",930,1200,"Mayeri, Rachel","Y","HM","ARR","","FA",2012,"O","01"
"MS  190  JT","Senior Seminar","UG12","CJT","PO",65204,"--T-R--",1315,1430,"Friedlander, Jennifer","Y","PO","LINC","2114","FA",2012,"O","01"
"MS  193  PZ","Directed Reading in Media","UG12","ZMDS","PZ",65665,"-------",0,0,"Affuso, Elizabeth","Y","PZ","ARR","","FA",2012,"O","01"
"MS  194  PZ","Media Arts for Social Justice","UG12","ZMDS","PZ",64372,"--T----",1445,1730,"Lamb, Gina","Y","PZ","WST","Q116","FA",2012,"O","01"
"MS  196  PZ","Media Internship","UG12","ZMDS","PZ",65666,"-------",0,0,"Affuso, Elizabeth","Y","PZ","ARR","","FA",2012,"O","01"
"MS  198  PZ","Advanced Media Project","UG12","ZMDS","PZ",65667,"-------",0,0,"Affuso, Elizabeth","Y","PZ","ARR","","FA",2012,"O","01"
"MS  199  SC","Independent St: Media Studies","UG12","SMS","SC",65488,"-------",0,0,"Staff","Y","SC","ARR","","FA",2012,"O","01"
"MSL 089  CM","Riflery & Orienteering","UG12","MMIL","CM",64860,"----R--",1100,1155,"Elliott, Danford","Y","CM","BC","RNGE","FA",2012,"C","01"
"MSL 099  CM","Army Physical Training","UG12","MMIL","CM",64862,"--T-RF-",630,730,"Elliott, Danford","Y","CM","BC","1","FA",2012,"O","01"
"MSL 101A CM","Basics of Leadership IA","UG12","MMIL","CM",64864,"-----F-",1100,1155,"Cartmill, Randall S.","Y","CM","BC","23","FA",2012,"O","01"
"MSL 102A CM","Mil Operations & Leadership IA","UG12","MMIL","CM",64866,"-----F-",900,1050,"Cartmill, Randall S.","Y","CM","BC","23","FA",2012,"O","01"
"MSL 103A CM","Intermediate Leadership & Mgt IA","UG12","MMIL","CM",64867,"-----F-",900,1155,"Cartmill, Randall S.","Y","CM","BC","1","FA",2012,"O","01"
"MSL 103A CM","Intermediate Leadership & Mgt IA","UG12","MMIL","CM",64868,"-----F-",1200,1455,"Cartmill, Randall S.","Y","CM","BC","1","FA",2012,"O","02"
"MSL 104A CM","Adv Leadership & Management IA","UG12","MMIL","CM",64870,"--T----",700,925,"Fregoso, Luis","Y","CM","BC","22","FA",2012,"O","01"
"MSL 104A CM","Adv Leadership & Management IA","UG12","MMIL","CM",64871,"-----F-",900,1155,"Fregoso, Luis","Y","CM","BC","2","FA",2012,"O","02"
"MUS 003  SC","Fundamentals of Music","UG12","SMUS","SC",64680,"-M-W---",1315,1430,"Rentz, David","Y","SC","PAC","129","FA",2012,"O","01"
"MUS 003  SC","Fundamentals of Music","UG12","SMUS","SC",64681,"--T-R--",1315,1430,"Huang, Rachel","Y","SC","PAC","118","FA",2012,"O","02"
"MUS 004  PO","Materials of Music","UG12","PMUS","PO",64465,"-M-W-F-",1100,1150,"Cramer, Alfred W.","Y","PO","THAT","210","FA",2012,"O","01"
"MUS 031  PO","Pomona College Choir","UG12","PMUS","PO",64466,"--T-R--",1830,2000,"Di Grazia, Donna M.","Y","PO","THAT","LYMN","FA",2012,"O","01"
"MUS 033  PO","Pomona College Orchestra","UG12","PMUS","PO",64467,"--T-R--",1830,2030,"Lindholm, Eric C.","Y","PO","LB","HALL","FA",2012,"O","01"
"MUS 035  PO","Pomona College Band","UG12","PMUS","PO",64468,"-M-W---",1845,2010,"Beeks, Graydon F.,, Jr.","Y","PO","LB","HALL","FA",2012,"O","01"
"MUS 037  PO","Jazz Ensemble","UG12","PMUS","PO",64469,"--T-R--",1615,1745,"Staff","Y","PO","THAT","BRNT","FA",2012,"O","01"
"MUS 040  PO","Chamber Music","UG12","PMUS","PO",64470,"-------",0,0,"Lee, Genevieve F.","Y","","ARR","","FA",2012,"O","01"
"MUS 040 PPO","Chamber Music","UG12","PMUS","PO",65522,"-------",0,0,"Lee, Genevieve F.","Y","","ARR","","FA",2012,"O","01"
"MUS 041  PO","Balinese Gamelan Ensemble","UG12","PMUS","PO",64471,"-M-----",1600,1830,"Wenten, Nyoman","Y","PO","THAT","BRNT","FA",2012,"O","01"
"MUS 041  PO","Balinese Gamelan Ensemble","UG12","PMUS","PO",64471,"-M-----",1600,1830,"Hagedorn, Katherine J.","Y","PO","THAT","BRNT","FA",2012,"O","01"
"MUS 049  HM","American Gamelan Ensemble","UG12","HHSS","HM",63437,"--T----",1615,1730,"Alves, William","Y","HM","PL","GAMR","FA",2012,"O","01"
"MUS 057  PO","Survey of Western Music","UG12","PMUS","PO",64586,"-M-W---",1445,1600,"Peterson, William J.","Y","PO","THAT","212","FA",2012,"O","01"
"MUS 060  PO","History of Jazz","UG12","PMUS","PO",65584,"-------",0,0,"Endress, Mary-Catherine","Y","","","","FA",2012,"O","01"
"MUS 060  PO","History of Jazz","UG12","PMUS","PO",64587,"--T-R--",1445,1600,"Bradford, Bobby L.","Y","PO","THAT","109","FA",2012,"O","01"
"MUS 065  PO","Introduction to World Music","UG12","PMUS","PO",64588,"--T-R--",935,1050,"Staff","Y","PO","THAT","212","FA",2012,"O","01"
"MUS 066  SC","Music Cultures of the World","UG12","SMUS","SC",64682,"--T-R--",935,1050,"Cronk, Sam","Y","SC","PAC","119","FA",2012,"O","01"
"MUS 070  PO","Ethnomusicology:Thry,Mthd,Pract","UG12","PMUS","PO",64589,"--T-R--",1445,1600,"Staff","Y","PO","THAT","212","FA",2012,"O","01"
"MUS 080  PO","Music Theory I","UG12","PMUS","PO",64591,"-M-W-F-",1100,1150,"Rockwell, Christopher J.","Y","PO","THAT","109","FA",2012,"O","01"
"MUS 080 LPO","Lab, Theory I","UG12","PMUS","PO",64593,"--T-R--",1610,1700,"Zoolalian, Linda A.","Y","PO","THAT","212","FA",2012,"O","01"
"MUS 080 LPO","Lab, Theory I","UG12","PMUS","PO",64593,"--T-R--",1610,1700,"Blankenburg, Gayle R.","Y","PO","THAT","212","FA",2012,"O","01"
"MUS 081  PO","Music Theory II","UG12","PMUS","PO",64594,"--T-R--",1315,1430,"Cramer, Alfred W.","Y","PO","THAT","210","FA",2012,"O","01"
"MUS 081 LPO","Lab, Theory II","UG12","PMUS","PO",64595,"-M-W---",1610,1700,"Lee, Genevieve F.","Y","PO","THAT","109","FA",2012,"O","01"
"MUS 084  HM","Jazz Improvisation","UG12","HHSS","HM",63591,"---W---",2030,2200,"Keller, Robert M.","Y","HM","SP","","FA",2012,"O","01"
"MUS 085A SC","Group Piano: 1st & 2nd Year","UG12","SMUS","SC",64683,"-------",0,0,"Simon, Julie","Y","SC","ARR","","FA",2012,"O","01"
"MUS 085C SC","Group Piano: 3rd & 4th Year","UG12","SMUS","SC",64684,"-------",0,0,"Simon, Julie","Y","SC","ARR","","FA",2012,"O","01"
"MUS 088  HM","Introduction to Computer Music","UG12","HHSS","HM",63592,"--T-R--",1315,1430,"Alves, William","Y","HM","JA","B132","FA",2012,"O","01"
"MUS 089A SC","Group Voice: 1st & 2nd Year","UG12","SMUS","SC",64685,"-------",0,0,"Stidham, Lisa","Y","SC","ARR","","FA",2012,"O","01"
"MUS 089C SC","Group Voice: 3rd & 4th Year","UG12","SMUS","SC",64686,"-------",0,0,"Stidham, Lisa","Y","SC","ARR","","FA",2012,"O","01"
"MUS 096A PO","Electronic Music Studio","UG12","PMUS","PO",64597,"-M-W---",1315,1430,"Flaherty, Thomas E.","Y","PO","THAT","STDO","FA",2012,"O","01"
"MUS 099A SC","Adv Group Voice: 1st & 2nd Year","UG12","SMUS","SC",64687,"-------",0,0,"Murray, Susannah","Y","SC","ARR","","FA",2012,"O","01"
"MUS 099A SC","Adv Group Voice: 1st & 2nd Year","UG12","SMUS","SC",64688,"-------",0,0,"Stidham, Lisa","Y","SC","ARR","","FA",2012,"O","02"
"MUS 099A SC","Adv Group Voice: 1st & 2nd Year","UG12","SMUS","SC",64689,"-------",0,0,"Staff","Y","SC","ARR","","FA",2012,"O","03"
"MUS 099C SC","Adv Group Voice: 3rd & 4th Year","UG12","SMUS","SC",64690,"-------",0,0,"Murray, Susannah","Y","SC","ARR","","FA",2012,"O","01"
"MUS 099C SC","Adv Group Voice: 3rd & 4th Year","UG12","SMUS","SC",64691,"-------",0,0,"Stidham, Lisa","Y","SC","ARR","","FA",2012,"O","02"
"MUS 099C SC","Adv Group Voice: 3rd & 4th Year","UG12","SMUS","SC",64692,"-------",0,0,"Staff","Y","SC","ARR","","FA",2012,"O","03"
"MUS 101  SC","Music Theory I","UG12","SMUS","SC",64693,"-M-W---",1315,1430,"Kang, YouYoung","Y","SC","PAC","118","FA",2012,"O","01"
"MUS 101  SC","Music Theory I","UG12","SMUS","SC",64694,"-M---F-",1100,1150,"Kang, YouYoung","Y","SC","PAC","118","FA",2012,"O","01"
"MUS 101  SC","Music Theory I","UG12","SMUS","SC",64694,"-M---F-",1100,1150,"Rentz, David","Y","SC","PAC","118","FA",2012,"O","01"
"MUS 103  SC","Music Theory III","UG12","SMUS","SC",64695,"-M-W---",1445,1600,"Kang, YouYoung","Y","SC","PAC","114","FA",2012,"O","01"
"MUS 110A SC","Music in Western Civilization","UG12","SMUS","SC",64696,"--T-R--",1445,1600,"Staff","Y","SC","PAC","118","FA",2012,"O","01"
"MUS 120A PO","History of Western Music","UG12","PMUS","PO",64598,"--T-R--",935,1050,"Di Grazia, Donna M.","Y","PO","THAT","210","FA",2012,"O","01"
"MUS 130  SC","Rhythm & the Latina Body Politic","UG12","SMUS","SC",64698,"---W---",1900,2150,"Jaquez, Candida F.","Y","SC","PAC","118","FA",2012,"O","01"
"MUS 170A SC","Voice: 1st & 2nd Year","UG12","SMUS","SC",64701,"-------",0,0,"Staff","Y","SC","ARR","","FA",2012,"O","01"
"MUS 170A SC","Voice: 1st & 2nd Year","UG12","SMUS","SC",64703,"-------",0,0,"Murray, Susannah","Y","SC","ARR","","FA",2012,"O","02"
"MUS 170A SC","Voice: 1st & 2nd Year","UG12","SMUS","SC",65265,"-------",0,0,"Stidham, Lisa","Y","SC","ARR","","FA",2012,"O","03"
